X,Y,OBJECTID,GMID,Dataset,Facility_Name,Address,數據集,設施名稱,地址,District,地區,Library_Type,圖書館種類,Opening_Hours,開放時間,Telephone,聯絡電話,Fax_Number,傳真號碼,Email_Address,電郵地址,Website,網頁,Latitude,Longitude,Building_CSUID,Northing,Easting
114.235230000000115,22.42162,86,qv2HWr60if,Libraries,Kam Ying Court(Mobile Library 5),"Open space adjacent to Kam Yee House, Kam Ying Court, Shatin, N.T.",圖書館,錦英苑(流動圖書館五),新界沙田錦英苑錦義閣側平台廣場,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile5/adjacent-to-kam-yee-house-kam.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile5/adjacent-to-kam-yee-house-kam.html,22.42162,114.23523,,831365,842276
113.91583,22.22183,87,rDpFivdLhD,Libraries,Shui Hau(Mobile Library 4),"Shui Hau Public Car Park, South Lantau Road, Lantau Island, N.T.",圖書館,水口(流動圖書館四),新界大嶼山嶼南道水口公共停車場,ISLANDS,離島,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/mobile4/shui-hau-public-car-park.html,http://www.hkpl.gov.hk/tc/locations/islands/mobile4/shui-hau-public-car-park.html,22.22183,113.91583,,809263,809354
114.10826,22.34545,88,oGExd8FFdm,Libraries,Cheung Ching Estate(Mobile Library 11),"Adjacent to Ching Wai House, Cheung Ching Estate, Tsing Yi, N.T.",圖書館,長青邨(流動圖書館十一),新界青衣長青邨青槐樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/adjacent-to-ching-wai-house.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/adjacent-to-ching-wai-house.html,22.34545,114.10826,,822930,829200
114.20876,22.46817,89,I5ogF2Eoip,Libraries,Shuen Wan(Mobile Library 2),"Open Space of the Joint Village Office for Villages in Shuen Wan, Tai Po, N.T.",圖書館,船灣(流動圖書館二),新界大埔船灣聯村村公所廣場,TAI PO,大埔,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tai-po/mobile2/open-space-of-the-joint.html,http://www.hkpl.gov.hk/tc/locations/tai-po/mobile2/open-space-of-the-joint.html,22.46817,114.20876,,836518,839550
114.1266,22.36966,90,sRxZCoCav3,Libraries,Kwai Chung Estate(Mobile Library 10),"Adjacent to Yuk Kwai House, Kwai Chung Estate, Kwai Chung, N.T.",圖書館,葵涌邨(流動圖書館十),新界葵涌葵涌邨旭葵樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile10/adjacent-to-yuk-kwai-house.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile10/adjacent-to-yuk-kwai-house.html,22.36966,114.1266,,825610,831090
114.12616,22.36432,91,TOSA64nJQ9,Libraries,Kwai Shing (E) Estate(Mobile Library 11),"Adjacent to Shing On House, Kwai Shing East Estate, Kwai Chung, N.T.",圖書館,葵盛東邨(流動圖書館十一),新界葵涌葵盛東邨盛安樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/adjacent-to-shing-on-house.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/adjacent-to-shing-on-house.html,22.36432,114.12616,,825019,831045
114.26386,22.31888,92,RtEWOu5vNT,Libraries,Hau Tak Estate(Mobile Library 2),"Adjacent to Tak Chak House, Hau Tak Estate, Tseung Kwan O, N.T.",圖書館,厚德邨(流動圖書館二),新界將軍澳厚德邨德澤樓側,SAI KUNG,西貢,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sai-kung/mobile2/adjacent-to-tak-chak-house.html,http://www.hkpl.gov.hk/tc/locations/sai-kung/mobile2/adjacent-to-tak-chak-house.html,22.31888,114.26386,,819989,845230
114.25943,22.31145,93,VVTZ6w9fqa,Libraries,Sheung Tak Estate(Mobile Library 2),"Adjacent to Sheung Tak Shopping Centre, Sheung Tak Estate, Tseung Kwan O, N.T.",圖書館,尚德邨(流動圖書館二),新界將軍澳尚德邨商場側,SAI KUNG,西貢,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sai-kung/mobile2/parking-area-adjacent-to.html,http://www.hkpl.gov.hk/tc/locations/sai-kung/mobile2/parking-area-adjacent-to.html,22.31145,114.25943,,819166,844774
114.17456,22.44763,94,ClXIsiKYZg,Libraries,Kwong Fuk Estate(Mobile Library 12),"Adjacent to Kwong Yau House, Kwong Fuk Estate, Tai Po, N.T.",圖書館,廣福邨(流動圖書館十二),新界大埔廣福邨廣祐樓側,TAI PO,大埔,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tai-po/mobile12/adjacent-to-kwong-yau-house.html,http://www.hkpl.gov.hk/tc/locations/tai-po/mobile12/adjacent-to-kwong-yau-house.html,22.44763,114.17456,,834244,836030
114.16932,22.45493,95,3BpXHfeogW,Libraries,Tai Yuen Estate(Mobile Library 11),"Adjacent to Tai Man House, Tai Yuen Estate, Tai Po, N.T.",圖書館,大元邨(流動圖書館十一),新界大埔大元邨泰民樓側,TAI PO,大埔,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tai-po/mobile11/playground-adjacent-to-tai.html,http://www.hkpl.gov.hk/tc/locations/tai-po/mobile11/playground-adjacent-to-tai.html,22.45493,114.16932,,835052,835490
114.21473,22.38093,96,ZBaU1X6Vq2,Libraries,Kwong Yuen Estate(Mobile Library 11),"Adjacent to Kwong Yuen Community Hall, Kwong Yuen Estate, Shatin, N.T.",圖書館,廣源邨(流動圖書館十一),新界沙田廣源邨社區會堂側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile11/adjacent-to-kwong-yuen.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile11/adjacent-to-kwong-yuen.html,22.38093,114.21473,,826858,840167
114.18259,22.3702,97,2Fzxv2yKoU,Libraries,Sun Chui Estate(Mobile Library 11),"Adjacent to Sun Kit House, Sun Chui Estate, Shatin, N.T.",圖書館,新翠邨(流動圖書館十一),新界沙田新翠邨新傑樓側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile11/adjacent-to-sun-kit-house-sun.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile11/adjacent-to-sun-kit-house-sun.html,22.3702,114.18259,,825669,836857
114.17707,22.37748,98,Z1sUss5k3B,Libraries,Mei Lam Estate(Mobile Library 2),"Adjacent to Mei Tao House, Mei Lam Estate, Shatin, N.T.",圖書館,美林邨(流動圖書館二),新界沙田美林邨美桃樓側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile2/adjacent-to-mei-tao-house-mei.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile2/adjacent-to-mei-tao-house-mei.html,22.37748,114.17707,,826475,836288
114.24198,22.4268,99,Ir9JJkVy0O,Libraries,Lee On Estate(Mobile Library 2),"Adjacent to Lee Wah House, Lee On Estate, Ma On Shan, N.T.",圖書館,利安邨(流動圖書館二),新界馬鞍山利安邨利華樓側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile2/adjacent-to-lee-wah-house-lee.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile2/adjacent-to-lee-wah-house-lee.html,22.4268,114.24198,,831938,842971
114.23018,22.41863,100,TwoqZXuPbd,Libraries,Yiu On Estate(Mobile Library 2),"Adjacent to Yiu Ping House, Yiu On Estate, Ma On Shan, N.T.",圖書館,耀安邨(流動圖書館二),新界馬鞍山耀安邨耀平樓側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile2/adjacent-to-yiu-ping-house.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile2/adjacent-to-yiu-ping-house.html,22.41863,114.23018,,831033,841756
114.23713,22.42439,101,k9pFdkcPk2,Libraries,Saddle Ridge Garden(Mobile Library 2),"Carpark adjacent to Saddle Ridge Garden Management Office, Ma On Shan, N.T.",圖書館,富寶花園(流動圖書館二),新界馬鞍山富寶花園管理處側之停車場,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile2/carpark-adjacent-to-saddle.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile2/carpark-adjacent-to-saddle.html,22.42439,114.23713,,831671,842471
114.13853,22.4838,102,IdLzbRLW75,Libraries,Cheong Shing Court(Mobile Library 12),"Adjacent to Cheong Siu House, Cheong Shing Court, Fanling, N.T.",圖書館,昌盛苑(流動圖書館十二),新界粉嶺昌盛苑昌兆閣側,NORTH,北區,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/north/mobile12/adjacent-to-cheong-siu-house.html,http://www.hkpl.gov.hk/tc/locations/north/mobile12/adjacent-to-cheong-siu-house.html,22.4838,114.13853,,838249,832322
114.028460000000109,22.45392,103,HbmseAocnf,Libraries,Wang Chau(Mobile Library 3),"Adjacent to Tung Tau Wai Rural Committee, Wang Lok Street, Wang Chau, N.T.",圖書館,橫洲(流動圖書館三),新界橫洲宏樂街東頭圍村公所側,YUEN LONG,元朗,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yuen-long/mobile3/adjacent-to-tung-tau-wai.html,http://www.hkpl.gov.hk/tc/locations/yuen-long/mobile3/adjacent-to-tung-tau-wai.html,22.45392,114.02846,,834948,820992
114.11264,22.36118,104,awz7k4xrqL,Libraries,Riviera Gardens(Mobile Library 1),"Adjacent to Hoi Sing Mansion, Riviera Gardens, Tsuen Wan, N.T.",圖書館,海濱花園(流動圖書館一),新界荃灣海濱花園海昇閣側,TSUEN WAN,荃灣,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tsuen-wan/mobile1/hoi-sing-mansion-riviera.html,http://www.hkpl.gov.hk/tc/locations/tsuen-wan/mobile1/hoi-sing-mansion-riviera.html,22.36118,114.11264,,824672,829652
114.13843,22.36454,105,ipId9jAocT,Libraries,Shek Lei Estate(Mobile Library 1),"Adjacent to Shek On House, Shek Lei(I) Estate, Kwai Chung, N.T.",圖書館,石籬(一)邨(流動圖書館一),新界葵涌石籬(一)邨石安樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile1/adjacent-to-shek-on-house.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile1/adjacent-to-shek-on-house.html,22.36454,114.13843,,825043,832308
114.13026,22.35402,106,vYVa6cKZqb,Libraries,Lai Yiu Estate(Mobile Library 11),"Adjacent to Fu Yiu House, Lai Yiu Estate, Kwai Chung, N.T.",圖書館,麗瑤邨(流動圖書館十一),新界葵涌麗瑤邨富瑤樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/adjacent-to-fu-yiu-house-lai.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/adjacent-to-fu-yiu-house-lai.html,22.35402,114.13026,,823878,831467
114.12286,22.35956,107,WJnQkuEtUx,Libraries,Kwai Shing (W) Estate(Mobile Library 11),"Kwai Shing West Estate, Kwai Shing Swimming Pool Carpark, Kwai Shing, N.T.",圖書館,葵盛西邨(流動圖書館十一),新界葵盛西邨葵盛泳池停車場,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/kwai-shing-west-estate-kwai.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/kwai-shing-west-estate-kwai.html,22.35956,114.12286,,824492,830705
114.12826,22.34627,108,M8mhNbJ6CX,Libraries,Cho Yiu Chuen(Mobile Library 11),"Adjacent to Cho Yiu Chuen Commercial Complex, Kwai Chung, N.T.",圖書館,祖堯邨(流動圖書館十一),新界葵涌祖堯邨商場側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/chung-ling-sheh-carpark-cho.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/chung-ling-sheh-carpark-cho.html,22.34627,114.12826,,823020,831260
114.17043,22.3092,109,OOfZQgTAzo,Libraries,Yau Ma Tei Public Library,"G & M/F., 250 Shanghai Street, Yau Ma Tei, Kowloon",圖書館,油蔴地公共圖書館,九龍油麻地上海街250號地下及閣樓,YAU TSIM MONG,油尖旺,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yau-tsim-mong/library/yau-ma-tei.html,http://www.hkpl.gov.hk/tc/locations/yau-tsim-mong/library/yau-ma-tei.html,22.3092,114.17043,3560418914T20050430,818914,835604
114.21502,22.32863,110,LUIcHf7jeJ,Libraries,Choi Ying Estate(Mobile Library 8),"Adjacent to Ying Fu House, Choi Ying Estate, Kowloon Bay, Kowloon",圖書館,彩盈邨(流動圖書館八),九龍九龍灣彩盈邨盈富樓側,KWUN TONG,觀塘,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/mobile8/adjacent-to-ying-fu-house.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/mobile8/adjacent-to-ying-fu-house.html,22.32863,114.21502,,821067,840198
114.22585,22.4141,111,uuoHvpr7vP,Libraries,Yan On Estate(Mobile Library 5),"Adjacent to Yan Yuet House, Yan On Estate, Ma On Shan, N.T.",圖書館,欣安邨(流動圖書館五),新界馬鞍山欣安邨欣悅樓側,SHA TIN,沙田,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sha-tin/mobile5/adjacent-to-yan-yuet-house.html,http://www.hkpl.gov.hk/tc/locations/sha-tin/mobile5/adjacent-to-yan-yuet-house.html,22.4141,114.22585,,830532,841311
113.96843,22.4057,112,9StM05b23c,Libraries,Tsing Tin Playground(Mobile Library 10),"Tsing Tin Playground, Leung Wan Street, Tuen Mun, N.T.",圖書館,青田遊樂場(流動圖書館十),新界屯門良運街青田遊樂場,TUEN MUN,屯門,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tuen-mun/mobile10/tsing-tin-playground-leung.html,http://www.hkpl.gov.hk/tc/locations/tuen-mun/mobile10/tsing-tin-playground-leung.html,22.4057,113.96843,,829615,814805
114.14655,22.24349,113,sxmntvHCaD,Libraries,South Horizons(Mobile Library 9),"Lay-by area of the Marina Square, South Horizons, Ap Lei Chau, Hong Kong",圖書館,海怡半島(流動圖書館九),香港鴨脷洲海怡半島海怡廣場避車處,SOUTHERN,南區,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/southern/mobile9/lay-by-area-of-the-marina.html,http://www.hkpl.gov.hk/tc/locations/southern/mobile9/lay-by-area-of-the-marina.html,22.24349,114.14655,,811638,833142
114.236310000000131,22.29991,114,1k7MzqssdR,Libraries,Yau Lai Estate(Mobile Library 8),"Adjacent to Fung Lai House, Yau Lai Estate, Yau Tong, Kowloon",圖書館,油麗邨(流動圖書館八),九龍油塘油麗邨豐麗樓側,KWUN TONG,觀塘,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/mobile8/adjacent-to-fung-lai-house.html,http://www.hkpl.gov.hk/tc/locations/kwun-tong/mobile8/adjacent-to-fung-lai-house.html,22.29991,114.23631,,817887,842392
114.004820000000109,22.46378,115,a3yrKBPVc8,Libraries,Tin Ching Estate(Mobile Library 3),"Adjacent to Ching Hei House, Tin Ching Estate, Tin Shui Wai, N.T.",圖書館,天晴邨(流動圖書館三),新界天水圍天晴邨晴喜樓側,YUEN LONG,元朗,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yuen-long/mobile3/adjacent-to-ching-hei-hse-tin-ching-est-tin-shui-wai.html,http://www.hkpl.gov.hk/tc/locations/yuen-long/mobile3/adjacent-to-ching-hei-hse-tin-ching-est-tin-shui-wai.html,22.46378,114.00482,,836042,818560
114.15359,22.33587,116,XnBA40jgO5,Libraries,Fortune Estate(Mobile Library 2),"Adjacent to Fook Yat House, Fortune Estate, Cheung Sha Wan, Kowloon",圖書館,幸福邨(流動圖書館二),九龍長沙灣幸福邨福日樓側,SHAM SHUI PO,深水埗,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sham-shui-po/mobile2/adjacent-to-fook-yat-house.html,http://www.hkpl.gov.hk/tc/locations/sham-shui-po/mobile2/adjacent-to-fook-yat-house.html,22.33587,114.15359,,821868,833869
113.93448,22.28082,117,x5W3rIQ15F,Libraries,Yat Tung Estate(Mobile Library 4),"Adjacent to Ying Yat House at Yat Tung Estate, Tung Chung, N.T.",圖書館,東涌逸東邨(流動圖書館四),新界東涌逸東邨迎逸樓側,ISLANDS,離島,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/islands/mobile4/adjacent-to-ying-yat-house.html,http://www.hkpl.gov.hk/tc/locations/islands/mobile4/adjacent-to-ying-yat-house.html,22.28082,113.93448,,815792,811287
114.20336,22.33197,118,6FXvvaRiXG,Libraries,Kai Ching Estate(Mobile Library 1),"Adjacent to Hong Ching House, Kai Ching Estate, Kowloon City, Kowloon",圖書館,啟晴邨(流動圖書館一),九龍九龍城啟晴邨康晴樓側,KOWLOON CITY,九龍城,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kowloon-city/mobile1/adjacent-to-hong-ching-house.html,http://www.hkpl.gov.hk/tc/locations/kowloon-city/mobile1/adjacent-to-hong-ching-house.html,22.33197,114.20336,,821436,838997
114.10381,22.36051,119,GEzP2v6oLZ,Libraries,Easeful Court(Mobile Library 11),"Loading Bay adjacent to Tower 1, Easeful Court, Tsing Yi, N.T.",圖書館,青逸軒(流動圖書館十一),新界青衣青逸軒第一座側上落客貨區,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile11/loading-bay-adjacent-to-tower.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile11/loading-bay-adjacent-to-tower.html,22.36051,114.10381,,824598,828742
113.99358,22.37159,120,JdT6lSFscS,Libraries,Gold Coast(Mobile Library 10),"Adjacent to Gold Coast Piazza, Castle Peak Bay, Tuen Mun, N.T.",圖書館,黃金海岸(流動圖書館十),新界屯門青山灣黃金海岸商場側,TUEN MUN,屯門,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tuen-mun/mobile10/adjacent-to-gold-coast-piazza.html,http://www.hkpl.gov.hk/tc/locations/tuen-mun/mobile10/adjacent-to-gold-coast-piazza.html,22.37159,113.99358,,825835,817390
113.96603,22.40934,121,A747GWGUuz,Libraries,Po Tin Estate(Mobile Library 11),"Adjacent to Block 4, Po Tin Estate, Tuen Mun, N.T.",圖書館,寶田邨(流動圖書館十一),新界屯門寶田邨第四座側,TUEN MUN,屯門,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tuen-mun/mobile11/adjacent-to-block-4-po-tin-estate.html,http://www.hkpl.gov.hk/tc/locations/tuen-mun/mobile11/adjacent-to-block-4-po-tin-estate.html,22.40934,113.96603,,830019,814559
114.12565,22.36267,122,Hxc5En5FJx,Libraries,Kwai Luen Estate(Mobile Library 12),"Adjacent to Luen Yan House, Kwai Luen Estate, Kwai Chung, N.T.",圖書館,葵聯邨(流動圖書館十二),新界葵涌葵聯邨聯欣樓側,KWAI TSING,葵青,MOBILE LIBRARY,流動圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwai-tsing/mobile12/adjacent-to-luen-yan-house.html,http://www.hkpl.gov.hk/tc/locations/kwai-tsing/mobile12/adjacent-to-luen-yan-house.html,22.36267,114.12565,,824836,830992
114.16713,22.33317,123,rZjdIuPAN6,Libraries,Shek Kip Mei Public Library,"7/F,Shek Kip Mei Estate Ancillary Facilities Block,100 Woh Chai St, Shek Kip Mei",圖書館,石硤尾公共圖書館,石硤尾窩仔街100號石硤尾邨服務設施大樓七樓,SHAM SHUI PO,深水埗,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/sham-shui-po/library/shek-kip-mei.html,http://www.hkpl.gov.hk/tc/locations/sham-shui-po/library/shek-kip-mei.html,22.33317,114.16713,3526421568T20121220,821569,835264
114.00474,22.44738,124,JSk6OJQBEY,Libraries,Ping Shan Tin Shui Wai Public Library,"Ping Shan Tin Shui Wai Cultural and Leisure Building, 1 Tsui Sing Road, Tin Shui Wai",圖書館,屏山天水圍公共圖書館,天水圍聚星路一號屏山天水圍文化康樂大樓,YUEN LONG,元朗,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/yuen-long/library/ping-shan-tin-shui-wai.html,http://www.hkpl.gov.hk/tc/locations/yuen-long/library/ping-shan-tin-shui-wai.html,22.44738,114.00474,1854934226T20090602,834226,818549
114.2374,22.31011,125,s75Rp4Zexe,Libraries,Lam Tin Public Library,"5-6/F, Lam Tin Complex, 1 Hing Tin Street, Lam Tin",圖書館,藍田公共圖書館,藍田慶田街一號藍田綜合大樓五至六樓,KWUN TONG,觀塘,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/kwun-tong/library/lam-tin.html ,http://www.hkpl.gov.hk/tc/locations/kwun-tong/library/lam-tin.html ,22.31011,114.2374,4250419016T20120608,819016,842504
114.16658,22.44612,126,Da9zg1AstM,Libraries,Tai Po Public Library,"5/F., Tai Po Complex, 8 Heung Sze Wui Street, Tai Po, N.T.",圖書館,大埔公共圖書館,新界大埔鄉事會街8號大埔綜合大樓五樓,TAI PO,大埔,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/tai-po/library/tai-po.html,http://www.hkpl.gov.hk/tc/locations/tai-po/library/tai-po.html,22.44612,114.16658,3520834077T20050430,834077,835208
114.2001,22.3488,127,bGvoPzxI53,Libraries,Tsz Wan Shan Public Library,"Shop 702, Tsz Wan Shan Shopping Centre, 23 Yuk Wah Street, Tsz Wan Shan, Kowloon",圖書館,慈雲山公共圖書館,九龍慈雲山毓華街23號慈雲山中心702號,WONG TAI SIN,黃大仙,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/wong-tai-sin/library/tsz-wan-shan.html,http://www.hkpl.gov.hk/tc/locations/wong-tai-sin/library/tsz-wan-shan.html,22.3488,114.2001,,823300,838660
114.21221,22.21916,128,J5g3rbBWbh,Libraries,Stanley Public Library,"Upper Ground Floor, Stanley Municipal Services Building, 6 Stanley Market Road, Stanley, Hong Kong",圖書館,赤柱公共圖書館,香港赤柱赤柱市場道6號赤柱市政大廈地面上層,SOUTHERN,南區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/southern/library/stanley.html,http://www.hkpl.gov.hk/tc/locations/southern/library/stanley.html,22.21916,114.21221,3991108944T20060223,808944,839911
114.21179,22.28369,129,Qj9XwxKmYv,Libraries,Quarry Bay Public Library,"4-5/F., Quarry Bay Municipal Services Building, 38 Quarry Bay Street, Quarry Bay, Hong Kong",圖書館,鰂魚涌公共圖書館,香港鰂魚涌街38號鰂魚涌市政大廈四至五樓,EASTERN,東區,STATIC LIBRARY,固定圖書館,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,http://www.hkpl.gov.hk/en/locations/eastern/library/quarry-bay.html,http://www.hkpl.gov.hk/tc/locations/eastern/library/quarry-bay.html,22.28369,114.21179,3986616090T20060104,816090,839866
